zip,type,decommissioned,primary_city,state,county,timezone
73772,STANDARD,0,Watonga,OK,Blaine County,America/Chicago
73773,STANDARD,0,Waukomis,OK,Garfield County,America/Chicago
73801,STANDARD,0,Woodward,OK,Woodward County,America/Chicago
73802,PO BOX,0,Woodward,OK,Woodward County,America/Chicago
73832,STANDARD,0,Arnett,OK,Ellis County,America/Chicago
73834,STANDARD,0,Buffalo,OK,Harper County,America/Chicago
73835,STANDARD,0,Camargo,OK,Dewey County,America/Chicago
73838,STANDARD,0,Chester,OK,Major County,America/Chicago
73840,STANDARD,0,Fargo,OK,Ellis County,America/Chicago
73841,STANDARD,0,Fort Supply,OK,Woodward County,America/Chicago
73842,STANDARD,0,Freedom,OK,Woods County,America/Chicago
73843,STANDARD,0,Gage,OK,Ellis County,America/Chicago
73844,STANDARD,0,Gate,OK,Beaver County,America/Chicago
73848,STANDARD,0,Laverne,OK,Harper County,America/Chicago
73851,STANDARD,0,May,OK,Harper County,America/Chicago
73852,STANDARD,0,Mooreland,OK,Woodward County,America/Chicago
73853,STANDARD,0,Mutual,OK,Woodward County,America/Chicago
73855,STANDARD,0,Rosston,OK,Harper County,America/Chicago
73857,STANDARD,0,Sharon,OK,Woodward County,America/Chicago
73858,STANDARD,0,Shattuck,OK,Ellis County,America/Chicago
73859,STANDARD,0,Vici,OK,Woodward County,America/Chicago
73860,STANDARD,0,Waynoka,OK,Woods County,America/Chicago
73901,PO BOX,0,Adams,OK,Texas County,America/Chicago
73931,STANDARD,0,Balko,OK,Beaver County,America/Chicago
73932,STANDARD,0,Beaver,OK,Beaver County,America/Chicago
73933,STANDARD,0,Boise City,OK,Cimarron County,America/Chicago
73937,STANDARD,0,Felt,OK,Cimarron County,America/Chicago
73938,STANDARD,0,Forgan,OK,Beaver County,America/Chicago
73939,STANDARD,0,Goodwell,OK,Texas County,America/Chicago
73942,STANDARD,0,Guymon,OK,Texas County,America/Chicago
73944,STANDARD,0,Hardesty,OK,Texas County,America/Chicago
73945,STANDARD,0,Hooker,OK,Texas County,America/Chicago
73946,STANDARD,0,Kenton,OK,Cimarron County,America/Chicago
73947,STANDARD,0,Keyes,OK,Cimarron County,America/Chicago
73949,STANDARD,0,Texhoma,OK,Texas County,America/Chicago
73950,STANDARD,0,Turpin,OK,Beaver County,America/Chicago
73951,STANDARD,0,Tyrone,OK,Texas County,America/Chicago
73960,PO BOX,0,Texhoma,TX,Sherman County,America/Chicago
74001,PO BOX,0,Avant,OK,Osage County,America/Chicago
74002,STANDARD,0,Barnsdall,OK,Osage County,America/Chicago
74003,STANDARD,0,Bartlesville,OK,Osage County,America/Chicago
74004,UNIQUE,0,Bartlesville,OK,Washington County,America/Chicago
74005,PO BOX,0,Bartlesville,OK,Washington County,America/Chicago
74006,STANDARD,0,Bartlesville,OK,Washington County,America/Chicago
74008,STANDARD,0,Bixby,OK,Tulsa County,America/Chicago
74010,STANDARD,0,Bristow,OK,Creek County,America/Chicago
74011,STANDARD,0,Broken Arrow,OK,Tulsa County,America/Chicago
74012,STANDARD,0,Broken Arrow,OK,Tulsa County,America/Chicago
74013,PO BOX,0,Broken Arrow,OK,Wagoner County,America/Chicago
74014,STANDARD,0,Broken Arrow,OK,Wagoner County,America/Chicago
74015,STANDARD,0,Catoosa,OK,Rogers County,America/Chicago
74016,STANDARD,0,Chelsea,OK,Rogers County,America/Chicago
74017,STANDARD,0,Claremore,OK,Rogers County,America/Chicago
74018,PO BOX,0,Claremore,OK,Rogers County,America/Chicago
74019,STANDARD,0,Claremore,OK,Rogers County,America/Chicago
74020,STANDARD,0,Cleveland,OK,Pawnee County,America/Chicago
74021,STANDARD,0,Collinsville,OK,Tulsa County,America/Chicago
74022,STANDARD,0,Copan,OK,Washington County,America/Chicago
74023,STANDARD,0,Cushing,OK,Payne County,America/Chicago
74026,PO BOX,0,Davenport,OK,Lincoln County,America/Chicago
74027,STANDARD,0,Delaware,OK,Nowata County,America/Chicago
74028,STANDARD,0,Depew,OK,Creek County,America/Chicago
74029,STANDARD,0,Dewey,OK,Washington County,America/Chicago
74030,STANDARD,0,Drumright,OK,Creek County,America/Chicago
74031,PO BOX,0,Foyil,OK,Rogers County,America/Chicago
74032,STANDARD,0,Glencoe,OK,Payne County,America/Chicago
74033,STANDARD,0,Glenpool,OK,Tulsa County,America/Chicago
74034,PO BOX,0,Hallett,OK,Pawnee County,America/Chicago
74035,STANDARD,0,Hominy,OK,Osage County,America/Chicago
74036,STANDARD,0,Inola,OK,Rogers County,America/Chicago
74037,STANDARD,0,Jenks,OK,Tulsa County,America/Chicago
74038,STANDARD,0,Jennings,OK,Pawnee County,America/Chicago
74039,STANDARD,0,Kellyville,OK,Creek County,America/Chicago
74041,STANDARD,0,Kiefer,OK,Creek County,America/Chicago
74042,STANDARD,0,Lenapah,OK,Nowata County,America/Chicago
74043,PO BOX,0,Leonard,OK,Tulsa County,America/Chicago
74044,STANDARD,0,Mannford,OK,Creek County,America/Chicago
74045,STANDARD,0,Maramec,OK,Payne County,America/Chicago
74046,PO BOX,0,Milfay,OK,Creek County,America/Chicago
74047,STANDARD,0,Mounds,OK,Tulsa County,America/Chicago
74048,STANDARD,0,Nowata,OK,Nowata County,America/Chicago
74050,PO BOX,0,Oakhurst,OK,Creek County,America/Chicago
74051,STANDARD,0,Ochelata,OK,Washington County,America/Chicago
74052,PO BOX,0,Oilton,OK,Creek County,America/Chicago
74053,STANDARD,0,Oologah,OK,Rogers County,America/Chicago
74054,STANDARD,0,Osage,OK,Osage County,America/Chicago
74055,STANDARD,0,Owasso,OK,Tulsa County,America/Chicago
74056,STANDARD,0,Pawhuska,OK,Osage County,America/Chicago
74058,STANDARD,0,Pawnee,OK,Pawnee County,America/Chicago
74059,STANDARD,0,Perkins,OK,Payne County,America/Chicago
74060,STANDARD,0,Prue,OK,Osage County,America/Chicago
74061,STANDARD,0,Ramona,OK,Washington County,America/Chicago
74062,STANDARD,0,Ripley,OK,Payne County,America/Chicago
74063,STANDARD,0,Sand Springs,OK,Tulsa County,America/Chicago
74066,STANDARD,0,Sapulpa,OK,Creek County,America/Chicago
74067,PO BOX,0,Sapulpa,OK,Creek County,America/Chicago
74068,PO BOX,0,Shamrock,OK,Creek County,America/Chicago
74070,STANDARD,0,Skiatook,OK,Osage County,America/Chicago
74071,PO BOX,0,Slick,OK,Creek County,America/Chicago
74072,STANDARD,0,S Coffeyville,OK,Nowata County,America/Chicago
74073,STANDARD,0,Sperry,OK,Tulsa County,America/Chicago
74074,STANDARD,0,Stillwater,OK,Payne County,America/Chicago
74075,STANDARD,0,Stillwater,OK,Payne County,America/Chicago
74076,PO BOX,0,Stillwater,OK,Payne County,America/Chicago
74077,UNIQUE,0,Stillwater,OK,Payne County,America/Chicago
74078,UNIQUE,0,Stillwater,OK,Payne County,America/Chicago
74079,STANDARD,0,Stroud,OK,Lincoln County,America/Chicago
74080,STANDARD,0,Talala,OK,Rogers County,America/Chicago
74081,STANDARD,0,Terlton,OK,Pawnee County,America/Chicago
74082,PO BOX,0,Vera,OK,Washington County,America/Chicago
74083,STANDARD,0,Wann,OK,Nowata County,America/Chicago
74084,STANDARD,0,Wynona,OK,Osage County,America/Chicago
74085,STANDARD,0,Yale,OK,Payne County,America/Chicago
74101,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74102,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74103,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74104,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74105,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74106,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74107,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74108,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74110,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74112,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74114,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74115,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74116,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74117,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74119,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74120,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74121,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74126,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74127,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74128,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74129,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74130,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74131,STANDARD,0,Tulsa,OK,Creek County,America/Chicago
74132,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74133,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74134,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74135,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74136,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74137,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74141,UNIQUE,0,Tulsa,OK,Tulsa County,America/Chicago
74145,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74146,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74147,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74148,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74149,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74150,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74152,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74153,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74155,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74156,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74157,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74158,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74159,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74169,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74170,PO BOX,0,Tulsa,OK,Tulsa County,America/Chicago
74171,UNIQUE,0,Tulsa,OK,Tulsa County,America/Chicago
74172,STANDARD,0,Tulsa,OK,Tulsa County,America/Chicago
74182,UNIQUE,0,Tulsa,OK,Tulsa County,America/Chicago
74183,UNIQUE,1,Tulsa,OK,Tulsa County,America/Chicago
74184,UNIQUE,1,Tulsa,OK,Tulsa County,America/Chicago
74186,UNIQUE,0,Tulsa,OK,Tulsa County,America/Chicago
74187,UNIQUE,0,Tulsa,OK,Tulsa County,America/Chicago
74189,UNIQUE,1,Tulsa,OK,Tulsa County,America/Chicago
74192,UNIQUE,0,Tulsa,OK,Tulsa County,America/Chicago
74193,UNIQUE,0,Tulsa,OK,Tulsa County,America/Chicago
74194,UNIQUE,1,Tulsa,OK,Tulsa County,America/Chicago
74301,STANDARD,0,Vinita,OK,Craig County,America/Chicago
74330,STANDARD,0,Adair,OK,Mayes County,America/Chicago
74331,STANDARD,0,Afton,OK,Delaware County,America/Chicago
74332,STANDARD,0,Big Cabin,OK,Craig County,America/Chicago
74333,STANDARD,0,Bluejacket,OK,Craig County,America/Chicago
74335,PO BOX,0,Cardin,OK,Ottawa County,America/Chicago
74337,STANDARD,0,Chouteau,OK,Mayes County,America/Chicago
74338,STANDARD,0,Colcord,OK,Delaware County,America/Chicago
74339,STANDARD,0,Commerce,OK,Ottawa County,America/Chicago
74340,PO BOX,0,Disney,OK,Mayes County,America/Chicago
74342,STANDARD,0,Eucha,OK,Delaware County,America/Chicago
74343,STANDARD,0,Fairland,OK,Ottawa County,America/Chicago
74344,STANDARD,0,Grove,OK,Delaware County,America/Chicago
74345,PO BOX,0,Grove,OK,Delaware County,America/Chicago
74346,STANDARD,0,Jay,OK,Delaware County,America/Chicago
74347,STANDARD,0,Kansas,OK,Delaware County,America/Chicago
74349,PO BOX,0,Ketchum,OK,Craig County,America/Chicago
74350,PO BOX,0,Langley,OK,Mayes County,America/Chicago
74352,STANDARD,0,Locust Grove,OK,Mayes County,America/Chicago
74354,STANDARD,0,Miami,OK,Ottawa County,America/Chicago
74355,PO BOX,0,Miami,OK,Ottawa County,America/Chicago
74358,PO BOX,0,North Miami,OK,Ottawa County,America/Chicago
74359,STANDARD,0,Oaks,OK,Delaware County,America/Chicago
74360,STANDARD,0,Picher,OK,Ottawa County,America/Chicago
74361,STANDARD,0,Pryor,OK,Mayes County,America/Chicago
74362,PO BOX,0,Pryor,OK,Mayes County,America/Chicago
74363,STANDARD,0,Quapaw,OK,Ottawa County,America/Chicago
74364,STANDARD,0,Rose,OK,Delaware County,America/Chicago
74365,STANDARD,0,Salina,OK,Mayes County,America/Chicago
74366,STANDARD,0,Spavinaw,OK,Mayes County,America/Chicago
74367,STANDARD,0,Strang,OK,Mayes County,America/Chicago
74368,STANDARD,0,Twin Oaks,OK,Delaware County,America/Chicago
74369,STANDARD,0,Welch,OK,Craig County,America/Chicago
74370,STANDARD,0,Wyandotte,OK,Ottawa County,America/Chicago
74401,STANDARD,0,Muskogee,OK,Muskogee County,America/Chicago
74402,PO BOX,0,Muskogee,OK,Muskogee County,America/Chicago
74403,STANDARD,0,Muskogee,OK,Muskogee County,America/Chicago
74421,STANDARD,0,Beggs,OK,Okmulgee County,America/Chicago
74422,STANDARD,0,Boynton,OK,Muskogee County,America/Chicago
74423,STANDARD,0,Braggs,OK,Muskogee County,America/Chicago
74425,STANDARD,0,Canadian,OK,Pittsburg County,America/Chicago
74426,STANDARD,0,Checotah,OK,McIntosh County,America/Chicago
74427,STANDARD,0,Cookson,OK,Cherokee County,America/Chicago
74428,STANDARD,0,Council Hill,OK,McIntosh County,America/Chicago
74429,STANDARD,0,Coweta,OK,Wagoner County,America/Chicago
74430,PO BOX,0,Crowder,OK,Pittsburg County,America/Chicago
74431,PO BOX,0,Dewar,OK,Okmulgee County,America/Chicago
74432,STANDARD,0,Eufaula,OK,McIntosh County,America/Chicago
74434,STANDARD,0,Fort Gibson,OK,Muskogee County,America/Chicago
74435,STANDARD,0,Gore,OK,Sequoyah County,America/Chicago
74436,STANDARD,0,Haskell,OK,Muskogee County,America/Chicago
74437,STANDARD,0,Henryetta,OK,Okmulgee County,America/Chicago
74438,PO BOX,0,Hitchita,OK,McIntosh County,America/Chicago
74439,PO BOX,0,Braggs,OK,Muskogee County,America/Chicago
74440,PO BOX,0,Hoyt,OK,Haskell County,America/Chicago
74441,STANDARD,0,Hulbert,OK,Cherokee County,America/Chicago
74442,STANDARD,0,Indianola,OK,Pittsburg County,America/Chicago
74444,PO BOX,0,Moodys,OK,Cherokee County,America/Chicago
74445,STANDARD,0,Morris,OK,Okmulgee County,America/Chicago
74446,PO BOX,0,Okay,OK,Wagoner County,America/Chicago
74447,STANDARD,0,Okmulgee,OK,Okmulgee County,America/Chicago
74450,STANDARD,0,Oktaha,OK,Muskogee County,America/Chicago
74451,STANDARD,0,Park Hill,OK,Cherokee County,America/Chicago
74452,STANDARD,0,Peggs,OK,Cherokee County,America/Chicago
74454,STANDARD,0,Porter,OK,Wagoner County,America/Chicago
74455,STANDARD,0,Porum,OK,Muskogee County,America/Chicago
74456,PO BOX,0,Preston,OK,Okmulgee County,America/Chicago
74457,STANDARD,0,Proctor,OK,Adair County,America/Chicago
74458,PO BOX,0,Redbird,OK,Wagoner County,America/Chicago
74459,PO BOX,0,Rentiesville,OK,McIntosh County,America/Chicago
74460,PO BOX,0,Schulter,OK,Okmulgee County,America/Chicago
74461,STANDARD,0,Stidham,OK,McIntosh County,America/Chicago
74462,STANDARD,0,Stigler,OK,Haskell County,America/Chicago
74463,PO BOX,0,Taft,OK,Muskogee County,America/Chicago
74464,STANDARD,0,Tahlequah,OK,Cherokee County,America/Chicago
74465,PO BOX,0,Tahlequah,OK,Cherokee County,America/Chicago
74467,STANDARD,0,Wagoner,OK,Wagoner County,America/Chicago
74468,PO BOX,0,Wainwright,OK,Muskogee County,America/Chicago
74469,STANDARD,0,Warner,OK,Muskogee County,America/Chicago
74470,STANDARD,0,Webbers Falls,OK,Muskogee County,America/Chicago
74471,STANDARD,0,Welling,OK,Cherokee County,America/Chicago
74472,STANDARD,0,Whitefield,OK,Haskell County,America/Chicago
74477,PO BOX,0,Wagoner,OK,Wagoner County,America/Chicago
74501,STANDARD,0,Mcalester,OK,Pittsburg County,America/Chicago
74502,PO BOX,0,Mcalester,OK,Pittsburg County,America/Chicago
74521,PO BOX,0,Albion,OK,Pushmataha County,America/Chicago
74522,PO BOX,0,Alderson,OK,Pittsburg County,America/Chicago
74523,STANDARD,0,Antlers,OK,Pushmataha County,America/Chicago
74525,STANDARD,0,Atoka,OK,Atoka County,America/Chicago
74528,STANDARD,0,Blanco,OK,Pittsburg County,America/Chicago
74529,STANDARD,0,Blocker,OK,Pittsburg County,America/Chicago
74530,PO BOX,0,Bromide,OK,Johnston County,America/Chicago
74531,STANDARD,0,Calvin,OK,Hughes County,America/Chicago
74533,STANDARD,0,Caney,OK,Atoka County,America/Chicago
74534,STANDARD,0,Centrahoma,OK,Coal County,America/Chicago
74535,PO BOX,0,Clarita,OK,Coal County,America/Chicago
74536,STANDARD,0,Clayton,OK,Pushmataha County,America/Chicago
74538,STANDARD,0,Coalgate,OK,Coal County,America/Chicago
74540,STANDARD,0,Daisy,OK,Atoka County,America/Chicago
74542,STANDARD,1,Atoka,OK,Atoka County,America/Chicago
74543,STANDARD,0,Finley,OK,Pushmataha County,America/Chicago
74545,PO BOX,0,Gowen,OK,Latimer County,America/Chicago
74546,PO BOX,0,Haileyville,OK,Pittsburg County,America/Chicago
74547,STANDARD,0,Hartshorne,OK,Pittsburg County,America/Chicago
74549,STANDARD,0,Kiamichi Christian Mission,OK,Pushmataha County,America/Chicago
74552,STANDARD,0,Kinta,OK,Haskell County,America/Chicago
74553,STANDARD,0,Kiowa,OK,Pittsburg County,America/Chicago
74554,PO BOX,0,Krebs,OK,Pittsburg County,America/Chicago
74555,STANDARD,0,Lane,OK,Atoka County,America/Chicago
74556,PO BOX,0,Lehigh,OK,Coal County,America/Chicago
74557,STANDARD,0,Moyers,OK,Pushmataha County,America/Chicago
74558,STANDARD,0,Nashoba,OK,Pushmataha County,America/Chicago
74559,PO BOX,0,Panola,OK,Latimer County,America/Chicago
74560,STANDARD,0,Pittsburg,OK,Pittsburg County,America/Chicago
74561,STANDARD,0,Quinton,OK,Pittsburg County,America/Chicago
74562,STANDARD,0,Rattan,OK,Pushmataha County,America/Chicago
74563,STANDARD,0,Red Oak,OK,Latimer County,America/Chicago
74565,PO BOX,0,Savanna,OK,Pittsburg County,America/Chicago
74567,STANDARD,0,Snow,OK,Pushmataha County,America/Chicago
74569,STANDARD,0,Stringtown,OK,Atoka County,America/Chicago
74570,STANDARD,0,Stuart,OK,Hughes County,America/Chicago
74571,STANDARD,0,Talihina,OK,Le Flore County,America/Chicago
74572,STANDARD,0,Tupelo,OK,Coal County,America/Chicago
74574,STANDARD,0,Tuskahoma,OK,Pushmataha County,America/Chicago
74576,STANDARD,0,Wardville,OK,Atoka County,America/Chicago
74577,STANDARD,0,Whitesboro,OK,Le Flore County,America/Chicago
74578,STANDARD,0,Wilburton,OK,Latimer County,America/Chicago
74601,STANDARD,0,Ponca City,OK,Kay County,America/Chicago
74602,PO BOX,0,Ponca City,OK,Kay County,America/Chicago
74604,STANDARD,0,Ponca City,OK,Kay County,America/Chicago
74630,STANDARD,0,Billings,OK,Noble County,America/Chicago
74631,STANDARD,0,Blackwell,OK,Kay County,America/Chicago
74632,STANDARD,0,Braman,OK,Kay County,America/Chicago
74633,STANDARD,0,Burbank,OK,Osage County,America/Chicago
74636,STANDARD,0,Deer Creek,OK,Grant County,America/Chicago
74637,STANDARD,0,Fairfax,OK,Osage County,America/Chicago
74640,STANDARD,0,Hunter,OK,Garfield County,America/Chicago
74641,STANDARD,0,Kaw City,OK,Kay County,America/Chicago
74643,STANDARD,0,Lamont,OK,Grant County,America/Chicago
74644,STANDARD,0,Marland,OK,Noble County,America/Chicago
74646,STANDARD,0,Nardin,OK,Kay County,America/Chicago
74647,STANDARD,0,Newkirk,OK,Kay County,America/Chicago
74650,STANDARD,0,Ralston,OK,Pawnee County,America/Chicago
74651,STANDARD,0,Red Rock,OK,Noble County,America/Chicago
74652,STANDARD,0,Shidler,OK,Osage County,America/Chicago
74653,STANDARD,0,Tonkawa,OK,Noble County,America/Chicago
74701,STANDARD,0,Durant,OK,Bryan County,America/Chicago
74702,PO BOX,0,Durant,OK,Bryan County,America/Chicago
74720,PO BOX,0,Achille,OK,Bryan County,America/Chicago
74721,PO BOX,0,Albany,OK,Bryan County,America/Chicago
74722,PO BOX,0,Battiest,OK,McCurtain County,America/Chicago
74723,STANDARD,0,Bennington,OK,Bryan County,America/Chicago
74724,STANDARD,0,Bethel,OK,McCurtain County,America/Chicago
74726,STANDARD,0,Bokchito,OK,Bryan County,America/Chicago
74727,STANDARD,0,Boswell,OK,Choctaw County,America/Chicago
74728,STANDARD,0,Broken Bow,OK,McCurtain County,America/Chicago
74729,STANDARD,0,Caddo,OK,Bryan County,America/Chicago
74730,STANDARD,0,Calera,OK,Bryan County,America/Chicago
74731,STANDARD,0,Cartwright,OK,Bryan County,America/Chicago
74733,STANDARD,0,Colbert,OK,Bryan County,America/Chicago
74734,STANDARD,0,Eagletown,OK,McCurtain County,America/Chicago
74735,STANDARD,0,Fort Towson,OK,Choctaw County,America/Chicago
74736,STANDARD,0,Garvin,OK,McCurtain County,America/Chicago
74737,PO BOX,0,Golden,OK,McCurtain County,America/Chicago
74738,STANDARD,0,Grant,OK,Choctaw County,America/Chicago
74740,STANDARD,0,Haworth,OK,McCurtain County,America/Chicago
74741,STANDARD,0,Hendrix,OK,Bryan County,America/Chicago
74743,STANDARD,0,Hugo,OK,Choctaw County,America/Chicago
74745,STANDARD,0,Idabel,OK,McCurtain County,America/Chicago
74747,PO BOX,0,Kemp,OK,Bryan County,America/Chicago
74748,STANDARD,0,Kenefic,OK,Bryan County,America/Chicago
74750,PO BOX,0,Millerton,OK,McCurtain County,America/Chicago
74752,PO BOX,0,Pickens,OK,McCurtain County,America/Chicago
74753,PO BOX,0,Platter,OK,Bryan County,America/Chicago
